total_positive_reviews,total_negative_reviews,reviews_level,is_free,comment_total,hot_level,price,playtime_forever,adult_con,month_total_play_time,month_total_play_cnt,purchase_year,purchase_month,release_year,release_month,genres_score,categories_score,tags_score
4711.0,1142.0,4.1252189141856395,0,5853.0,0,9.358760377094455,0.0,0,0.0,10,2019,7,2015,8,2,4,0
12903.0,992.0,13.007056451612904,0,13895.0,1,8.824677891164198,4.183333333333334,0,13.133333333333333,9,2017,4,2016,8,3,0,0
193310.0,34095.0,5.669746297111013,0,227405.0,2,8.216088098632316,11.516666666666667,0,40.849999999999994,4,2016,10,2013,8,3,1,0
7796.0,2533.0,3.077773391235689,0,10329.0,1,9.375854810453756,6.3,0,18.1,12,2018,11,2016,12,1,0,0
4692.0,614.0,7.641693811074918,0,5306.0,0,8.1886891244442,0.0,0,30.099999999999998,19,2017,6,2012,1,1,4,0
177.0,51.0,3.4705882352941178,0,228.0,0,8.294049640102028,0.15,0,50.9,27,2018,3,2015,7,3,0,0
1238.0,200.0,6.19,0,1438.0,0,8.824677891164198,0.0,0,2.533333333333333,17,2018,4,2016,3,1,0,0
32155.0,9237.0,3.4811085850384322,0,41392.0,2,8.83927669058535,9.883333333333333,0,91.51666666666667,4,2017,8,2017,5,5,0,0
4898.0,1410.0,3.473758865248227,0,6308.0,0,7.8632667240095735,0.4166666666666667,0,11.533333333333333,21,2019,6,2015,6,1,0,0
77254.0,3407.0,22.675080716172587,0,80661.0,2,16.588093030184524,9.683333333333334,0,64.60000000000001,22,2017,10,2013,3,2,0,0
1651.0,382.0,4.321989528795812,0,2033.0,0,8.517193191416238,31.983333333333334,0,41.233333333333334,7,2017,3,2015,10,2,0,2
1849.0,644.0,2.87111801242236,0,2493.0,0,9.825526011066415,7.516666666666667,0,50.9,27,2018,3,2016,6,2,0,0
58815.0,2879.0,20.42896839180271,0,61694.0,2,9.159047077588632,0.0,0,50.9,27,2018,3,2013,3,1,0,0
30160.0,1226.0,24.600326264274063,0,31386.0,2,8.85366542803745,0.0,0,50.9,27,2018,3,2013,9,2,0,0
86653.0,2667.0,32.490813648293965,1,89320.0,2,0.0,3.033333333333333,0,8.95,4,2016,9,2015,1,2,3,0
128486.0,53081.0,2.4205647971967372,0,181567.0,2,9.532423871145296,4.766666666666667,0,11.533333333333333,21,2019,6,2017,8,7,1,0
4834.0,785.0,6.15796178343949,0,5619.0,0,9.104979856318357,2.2,0,64.60000000000001,22,2017,10,2016,11,3,0,0
9349.0,1100.0,8.49909090909091,0,10449.0,1,9.323669057283185,5.4,0,30.099999999999998,19,2017,6,2015,10,4,0,1
1132.0,284.0,3.9859154929577465,0,1416.0,0,8.824677891164198,0.08333333333333333,0,30.499999999999996,14,2018,2,2012,9,2,1,0
12411.0,1334.0,9.30359820089955,0,13745.0,1,8.1886891244442,5.033333333333333,0,13.133333333333333,9,2017,4,2011,1,3,0,0
11955.0,2020.0,5.9183168316831685,0,13975.0,1,9.159047077588632,0.25,0,268.25,25,2017,12,2011,11,2,0,0
244.0,99.0,2.4646464646464645,0,343.0,0,9.104979856318357,0.0,0,11.533333333333333,21,2019,6,2018,7,1,1,0
68895.0,5453.0,12.634329726755913,0,74348.0,2,9.449357272446683,0.016666666666666666,0,2.533333333333333,17,2018,4,2015,1,3,1,0
76.0,5.0,15.2,1,81.0,0,0.0,5.383333333333334,0,8.95,4,2016,9,2015,10,5,0,0
280.0,81.0,3.45679012345679,0,361.0,0,8.517193191416238,0.0,0,2.533333333333333,17,2018,4,2018,2,2,0,0
3159.0,1645.0,1.9203647416413374,1,4804.0,0,0.0,28.98333333333333,0,64.60000000000001,22,2017,10,2016,11,5,1,0
1656.0,300.0,5.52,0,1956.0,0,8.824677891164198,0.0,0,11.533333333333333,21,2019,6,2015,8,4,1,1
22228.0,2682.0,8.287844891871737,0,24910.0,1,8.824677891164198,0.65,0,16.2,16,2018,1,2014,2,2,0,0
50.0,5.0,10.0,0,55.0,0,8.039157390473237,0.0,0,2.533333333333333,17,2018,4,2017,3,1,0,0
1159.0,121.0,9.578512396694215,0,1280.0,0,9.210340371976184,0.21666666666666667,0,29.333333333333332,17,2016,11,2013,8,1,0,0
3360.0,615.0,5.463414634146342,0,3975.0,0,9.082507000466299,0.0,0,5.666666666666666,8,2019,5,2015,4,2,1,0
1147.0,122.0,9.401639344262295,0,1269.0,0,8.1886891244442,0.0,0,28.450000000000003,16,2018,6,2006,8,1,0,0
10303.0,1437.0,7.169798190675017,0,11740.0,1,9.104979856318357,0.0,1,50.9,27,2018,3,2017,4,2,0,0
11989.0,738.0,16.245257452574524,0,12727.0,1,8.68270762989381,9.016666666666667,0,16.2,16,2018,1,2009,6,2,0,0
6414.0,437.0,14.677345537757438,0,6851.0,0,10.196157166498947,0.25,0,28.450000000000003,16,2018,6,2017,1,3,3,0
1796.0,264.0,6.803030303030303,0,2060.0,0,8.1886891244442,0.0,0,30.499999999999996,14,2018,2,2009,6,2,0,0
2460.0,1175.0,2.0936170212765957,0,3635.0,0,8.764053269347762,0.0,0,28.450000000000003,16,2018,6,2011,6,1,2,0
9066.0,562.0,16.131672597864767,0,9628.0,0,9.51044496442652,0.0,0,5.666666666666666,8,2019,5,2013,1,2,0,0
42.0,58.0,0.7241379310344828,0,100.0,0,8.131530710604252,0.16666666666666666,0,268.25,25,2017,12,2017,2,2,0,0
83914.0,2141.0,39.19383465670248,0,86055.0,2,7.549609165154532,5.116666666666666,0,5.666666666666666,8,2019,5,2018,11,5,1,0
6224.0,616.0,10.103896103896103,0,6840.0,0,8.824677891164198,4.55,0,40.849999999999994,4,2016,10,2015,2,3,0,0
175.0,25.0,7.0,0,200.0,0,8.45531778769815,3.1166666666666667,0,50.9,27,2018,3,2017,8,2,0,0
3697.0,218.0,16.958715596330276,0,3915.0,0,8.476371196895983,0.0,0,30.099999999999998,19,2017,6,2013,5,2,0,0
922.0,243.0,3.794238683127572,0,1165.0,0,8.039157390473237,0.0,0,1.3333333333333335,6,2018,12,2012,4,1,0,6
14164.0,537.0,26.376163873370576,0,14701.0,1,8.476371196895983,0.4166666666666667,0,8.95,4,2016,9,2015,4,3,1,0
5002.0,703.0,7.1152204836415365,0,5705.0,0,8.824677891164198,0.0,0,0.0,10,2019,7,2015,5,1,0,0
901.0,365.0,2.4684931506849317,0,1266.0,0,8.68270762989381,0.016666666666666666,0,64.60000000000001,22,2017,10,2016,8,3,0,0
2682.0,415.0,6.462650602409639,0,3097.0,0,8.824677891164198,2.716666666666667,0,2.716666666666667,1,2017,2,2013,11,3,0,0
2816.0,251.0,11.219123505976096,0,3067.0,0,9.082507000466299,0.03333333333333333,0,50.9,27,2018,3,2013,8,2,0,0
3175.0,335.0,9.477611940298507,0,3510.0,0,8.242756345714477,3.1666666666666665,0,268.25,25,2017,12,2013,11,1,0,0
970.0,357.0,2.7170868347338937,0,1327.0,0,9.323669057283185,0.0,0,5.666666666666666,8,2019,5,2013,8,4,0,0
2418.0,384.0,6.296875,0,2802.0,0,8.824677891164198,0.0,0,1.9000000000000001,7,2018,9,2016,8,1,0,0
29827.0,12856.0,2.3200840074673303,0,42683.0,2,9.898475010712584,1.0166666666666666,0,11.216666666666665,12,2019,2,2016,10,1,1,0
800.0,68.0,11.764705882352942,0,868.0,0,8.824677891164198,0.0,0,1.9000000000000001,7,2018,9,2017,8,2,1,0
16165.0,1121.0,14.420160570918823,0,17286.0,1,8.1886891244442,0.1,0,30.099999999999998,19,2017,6,2013,11,3,0,0
61.0,7.0,8.714285714285714,1,68.0,0,0.0,5.116666666666666,0,30.549999999999997,3,2015,9,2015,8,1,0,1
1337.0,383.0,3.4908616187989554,0,1720.0,0,9.082507000466299,0.13333333333333333,0,64.60000000000001,22,2017,10,2016,8,1,0,0
10999.0,546.0,20.144688644688646,0,11545.0,1,8.824677891164198,0.9166666666666666,0,268.25,25,2017,12,2017,4,1,0,0
440902.0,436046.0,1.0111364397334226,0,876948.0,2,9.190137664658664,78.7,0,91.51666666666667,4,2017,8,2017,12,5,2,5
36004.0,820.0,43.90731707317073,0,36824.0,2,9.239899174217728,1.7666666666666666,0,64.60000000000001,22,2017,10,2018,10,2,1,0
204.0,6.0,34.0,0,210.0,0,9.532423871145296,0.0,0,0.0,5,2019,8,2018,9,1,0,0
3567.0,563.0,6.335701598579041,0,4130.0,0,7.696212639346407,0.0,0,13.133333333333333,9,2017,4,2015,10,2,0,0
181.0,99.0,1.8282828282828283,0,280.0,0,8.070906088787819,0.0,0,49.4,6,2018,8,2018,5,1,0,1
1832.0,82.0,22.341463414634145,0,1914.0,0,7.313220387090301,0.0,0,2.533333333333333,17,2018,4,2016,10,1,0,0
75828.0,2911.0,26.048780487804876,0,78739.0,2,7.783224016336037,113.8,0,115.3,3,2017,1,2016,4,2,1,0
6607.0,1674.0,3.9468339307048983,0,8281.0,0,8.476371196895983,1.35,0,30.099999999999998,19,2017,6,2012,10,2,0,0
39.0,9.0,4.333333333333333,0,48.0,0,7.003065458786462,0.0,0,50.9,27,2018,3,2017,12,0,0,0
21211.0,4645.0,4.566415500538213,0,25856.0,1,9.852194258148577,0.0,0,0.0,5,2019,8,2016,2,1,1,0
2470.0,316.0,7.8164556962025316,0,2786.0,0,9.210340371976184,0.0,0,6.25,8,2018,10,2017,5,1,0,0
4736.0,661.0,7.164901664145234,0,5397.0,0,8.68270762989381,1.3666666666666667,0,115.3,3,2017,1,2015,4,1,2,0
1686.0,326.0,5.171779141104294,0,2012.0,0,9.20029003612268,0.2333333333333333,0,50.9,27,2018,3,2017,4,3,2,0
21158.0,16764.0,1.2621092817943211,0,37922.0,2,8.824677891164198,0.0,0,49.4,6,2018,8,2017,2,1,1,1
82806.0,65127.0,1.2714542355705007,1,147933.0,2,0.0,1.0833333333333333,0,91.51666666666667,4,2017,8,2018,2,5,0,5
3775.0,413.0,9.14043583535109,0,4188.0,0,8.216088098632316,0.0,0,14.883333333333335,6,2017,9,2015,6,2,0,0
1171.0,187.0,6.262032085561497,0,1358.0,0,8.732304571033183,0.7333333333333333,0,30.099999999999998,19,2017,6,2014,10,1,0,0
98.0,137.0,0.7153284671532847,0,235.0,0,8.1886891244442,0.0,0,28.450000000000003,16,2018,6,2011,6,1,0,0
1697.0,116.0,14.629310344827585,0,1813.0,0,8.268731832117737,0.2833333333333333,0,18.1,12,2018,11,2015,3,1,0,0
15087.0,932.0,16.18776824034335,0,16019.0,1,8.764053269347762,0.0,0,50.9,27,2018,3,2007,8,3,0,0
2217.0,1243.0,1.7835880933226067,0,3460.0,0,9.72913416539135,0.0,0,50.9,27,2018,3,2015,11,2,0,0
3878.0,332.0,11.680722891566266,0,4210.0,0,8.216088098632316,0.6166666666666667,0,268.25,25,2017,12,2016,10,2,0,0
10809.0,2301.0,4.697522816166884,0,13110.0,1,8.476371196895983,0.0,0,30.499999999999996,14,2018,2,2014,8,4,0,0
1186.0,330.0,3.5939393939393938,0,1516.0,0,8.00603417874901,0.0,0,4.1,10,2018,5,2016,11,2,3,0
213.0,44.0,4.840909090909091,0,257.0,0,8.131530710604252,0.0,0,11.216666666666665,12,2019,2,2017,5,2,0,0
6913.0,800.0,8.64125,1,7713.0,0,0.0,0.26666666666666666,0,16.2,16,2018,1,2017,7,2,4,0
41426.0,5190.0,7.981888246628131,0,46616.0,2,9.082507000466299,2.6,0,41.233333333333334,7,2017,3,2012,11,2,0,0
2129.0,1013.0,2.1016781836130307,0,3142.0,0,8.83927669058535,2.4833333333333334,0,11.216666666666665,12,2019,2,2016,6,8,3,1
1326.0,139.0,9.53956834532374,0,1465.0,0,8.974618038455112,0.0,0,29.333333333333332,17,2016,11,2012,10,1,0,0
4257.0,756.0,5.630952380952381,0,5013.0,0,8.824677891164198,0.0,0,16.2,16,2018,1,2016,11,4,0,0
114.0,29.0,3.9310344827586206,0,143.0,0,9.082507000466299,2.8833333333333333,0,21.300000000000004,9,2018,7,2017,12,1,0,0
978.0,155.0,6.309677419354839,0,1133.0,0,8.496990484098719,0.2333333333333333,0,1.3333333333333335,6,2018,12,2018,2,6,0,0
201.0,52.0,3.8653846153846154,0,253.0,0,7.649692623711514,0.2333333333333333,0,1.9000000000000001,7,2018,9,2016,7,3,0,0
440.0,57.0,7.719298245614035,0,497.0,0,9.082507000466299,0.15,0,4.1,10,2018,5,2018,7,2,0,0
1266.0,123.0,10.292682926829269,0,1389.0,0,5.991464547107982,0.4166666666666667,0,268.25,25,2017,12,2015,11,3,0,0
8255.0,622.0,13.271704180064308,0,8877.0,0,8.216088098632316,0.0,0,21.300000000000004,9,2018,7,2015,8,1,1,0
565.0,161.0,3.5093167701863353,0,726.0,0,8.987196820661973,0.7166666666666667,0,6.25,8,2018,10,2018,10,5,1,0
125.0,32.0,3.90625,0,157.0,0,8.476371196895983,0.0,0,28.450000000000003,16,2018,6,2016,2,2,0,0
3361.0,969.0,3.4685242518059853,0,4330.0,0,8.824677891164198,0.03333333333333333,0,28.450000000000003,16,2018,6,2014,9,4,5,0
330688.0,127502.0,2.5935906887735096,0,458190.0,2,9.38429367909962,22.35,0,28.450000000000003,16,2018,6,2015,4,2,0,0
24088.0,4546.0,5.298724153101627,0,28634.0,2,10.118598932153073,20.616666666666667,0,20.616666666666667,4,2019,3,2018,10,4,0,0
41141.0,6291.0,6.539659831505325,0,47432.0,2,8.961879012677683,0.0,0,11.216666666666665,12,2019,2,2016,1,3,0,1
363.0,67.0,5.417910447761194,0,430.0,0,8.824677891164198,0.0,0,0.0,10,2019,7,2016,3,4,0,0
166310.0,5827.0,28.541273382529603,0,172137.0,2,15.76140642120326,0.16666666666666666,0,41.233333333333334,7,2017,3,2009,11,1,3,0
2983.0,1438.0,2.0744089012517386,0,4421.0,0,8.881836305004146,0.0,0,2.533333333333333,17,2018,4,2015,8,2,1,0
2557.0,2333.0,1.096013716245178,0,4890.0,0,8.764053269347762,0.0,0,50.9,27,2018,3,2016,9,3,0,0
1653.0,616.0,2.6834415584415585,0,2269.0,0,9.210340371976184,0.0,0,2.533333333333333,17,2018,4,2017,5,5,1,0
2800.0,129.0,21.705426356589147,0,2929.0,0,9.323669057283185,0.0,0,5.666666666666666,8,2019,5,2017,3,1,0,0
1753.0,459.0,3.8191721132897603,0,2212.0,0,8.1886891244442,0.05,0,5.666666666666666,8,2019,5,2010,7,2,0,0
4633.0,865.0,5.35606936416185,0,5498.0,0,8.85366542803745,2.0166666666666666,0,11.533333333333333,21,2019,6,2018,4,4,4,1
7790.0,185.0,42.108108108108105,0,7975.0,0,7.649692623711514,0.8166666666666667,0,30.099999999999998,19,2017,6,2016,7,1,0,0
20898.0,2062.0,10.134820562560622,0,22960.0,1,9.323669057283185,0.0,0,268.25,25,2017,12,2012,2,4,0,0
177.0,4.0,44.25,0,181.0,0,8.824677891164198,0.0,1,18.1,12,2018,11,2017,8,3,0,0
0.0,1.0,0.0,1,1.0,0,0.0,1.3666666666666667,0,30.099999999999998,19,2017,6,2014,9,4,0,0
1306.0,258.0,5.062015503875969,0,1564.0,0,9.190137664658664,1.2666666666666666,0,18.1,12,2018,11,2018,3,3,0,0
2099.0,87.0,24.126436781609197,0,2186.0,0,8.242756345714477,0.2833333333333333,0,23.11666666666667,12,2017,11,2016,10,2,1,0
15327.0,949.0,16.15068493150685,0,16276.0,1,9.104979856318357,3.15,0,4.1,10,2018,5,2019,5,0,0,0
331.0,127.0,2.606299212598425,0,458.0,0,8.1886891244442,0.0,0,13.133333333333333,9,2017,4,2013,4,1,2,0
845.0,333.0,2.5375375375375375,0,1178.0,0,8.476371196895983,0.0,0,13.133333333333333,9,2017,4,2012,12,2,0,0
1688.0,233.0,7.244635193133047,0,1921.0,0,7.495541943884256,0.0,0,50.9,27,2018,3,2014,7,3,0,0
251.0,35.0,7.171428571428572,0,286.0,0,10.118598932153073,2.3833333333333333,0,6.25,8,2018,10,2017,11,2,2,0
378.0,42.0,9.0,0,420.0,0,8.824677891164198,0.0,0,4.1,10,2018,5,2016,7,1,0,0
15943.0,296.0,53.861486486486484,0,16239.0,1,9.082507000466299,2.533333333333333,0,11.533333333333333,21,2019,6,2017,10,1,3,0
135.0,29.0,4.655172413793103,1,164.0,0,0.0,0.31666666666666665,0,30.499999999999996,14,2018,2,2017,2,5,1,0
854.0,204.0,4.186274509803922,0,1058.0,0,8.476371196895983,0.0,0,11.533333333333333,21,2019,6,2017,8,1,0,0
27271.0,741.0,36.802968960863694,0,28012.0,2,9.375854810453756,0.0,0,11.533333333333333,21,2019,6,2014,3,4,3,0
730.0,90.0,8.11111111111111,0,820.0,0,7.824046010856292,0.0,0,11.216666666666665,12,2019,2,2013,10,1,0,0
1949.0,94.0,20.73404255319149,0,2043.0,0,8.476371196895983,0.6833333333333333,0,23.11666666666667,12,2017,11,2017,10,1,0,0
2292.0,463.0,4.950323974082074,0,2755.0,0,9.20029003612268,0.0,0,0.0,10,2019,7,2017,9,1,0,0
5034.0,1589.0,3.1680302076777846,0,6623.0,0,8.517193191416238,0.0,0,30.499999999999996,14,2018,2,2016,8,1,0,0
5641.0,687.0,8.211062590975255,0,6328.0,0,8.1886891244442,5.883333333333334,0,29.333333333333332,17,2016,11,2012,8,1,0,0
58.0,1.0,58.0,0,59.0,0,8.294049640102028,0.08333333333333333,0,50.9,27,2018,3,2015,9,1,0,0
42.0,32.0,1.3125,1,74.0,0,0.0,0.6166666666666667,0,0.6166666666666667,1,2016,12,2016,5,0,0,0
1142.0,108.0,10.574074074074074,0,1250.0,0,8.974618038455112,1.1166666666666667,0,29.333333333333332,17,2016,11,2012,11,1,0,0
609.0,92.0,6.619565217391305,0,701.0,0,8.974618038455112,0.0,0,2.533333333333333,17,2018,4,2015,7,1,0,0
6383.0,833.0,7.662665066026411,0,7216.0,0,8.476371196895983,0.05,0,64.60000000000001,22,2017,10,2013,7,4,1,0
31062.0,1077.0,28.841225626740947,0,32139.0,2,8.987196820661973,63.8,0,268.25,25,2017,12,2019,1,1,6,6
1975.0,44.0,44.88636363636363,0,2019.0,0,8.1886891244442,0.0,0,11.216666666666665,12,2019,2,2017,5,3,0,0
23338.0,7681.0,3.038406457492514,0,31019.0,2,9.94270826568941,23.63333333333333,0,30.499999999999996,14,2018,2,2017,3,2,0,1
263.0,63.0,4.174603174603175,0,326.0,0,7.600902459542082,0.0,0,20.616666666666667,4,2019,3,2013,4,1,0,0
3083.0,202.0,15.262376237623762,0,3285.0,0,8.476371196895983,0.3333333333333333,0,41.233333333333334,7,2017,3,2016,7,3,3,0
11922.0,2303.0,5.176726009552757,0,14225.0,1,8.216088098632316,2.45,0,16.2,16,2018,1,2014,10,1,2,1
106.0,23.0,4.608695652173913,0,129.0,0,8.517193191416238,0.0,0,18.1,12,2018,11,2017,5,4,0,0
150.0,91.0,1.6483516483516483,0,241.0,0,9.082507000466299,0.7833333333333333,0,23.11666666666667,12,2017,11,2016,12,2,1,0
19008.0,4849.0,3.919983501752939,0,23857.0,1,8.824677891164198,0.0,0,49.4,6,2018,8,2015,6,2,0,0
5099.0,1719.0,2.966259453170448,0,6818.0,0,9.02401079378469,0.0,0,16.2,16,2018,1,2015,11,4,0,0
718.0,159.0,4.515723270440252,0,877.0,0,8.824677891164198,0.0,0,14.883333333333335,6,2017,9,2016,6,2,0,0
915.0,102.0,8.970588235294118,0,1017.0,0,9.210340371976184,0.0,0,50.9,27,2018,3,2013,12,1,0,0
